1352726529.252792,3616650787833225930,0f000500010100
1352726529.265251,3616650787833225930,0f000500010100
1352726529.265617,4793355977598292298,0f00050001
1352726529.284719,4793355977598292298,0f00050001
1352726529.300405,4793355977598292298,0f00000001
1352726529.300478,2239161636942362668,0f0009000a02ff03
1352726529.302215,4793355977598292298,0f00050001
1352726529.304701,2239161636942362668,0f0009000a02ff03
1352726529.305316,3616650787833225930,0f000500010100
1352726529.305967,4793355977598292298,0f00050001
1352726529.343201,4793355977598292298,0f0009000a
1352726529.34326,3616650787833225930,0f000800010101
1352726529.371469,4793355977598292298,0100000006
1352726529.371915,3968236546060330526,010100
1352726529.375346,4793355977598292298,0f0009000a
1352726529.375727,4793355977598292298,0100000006
1352726529.37618,3968236546060330526,010100
1352726529.376218,4793355977598292298,020000000a
1352726529.37663,4714287988724307598,02020300
1352726529.407596,4793355977598292298,0100000013
1352726529.407649,4793355977598292298,0100000013
1352726529.413851,4793355977598292298,0f00080001
1352726529.413898,4793355977598292298,020000000c
1352726529.450339,7634468827389081615,010300ff07
1352726529.450401,4793355977598292298,020000000c
1352726529.487478,4793355977598292298,0100000007
1352726529.487939,3968236546060330526,010100
1352726529.487982,4793355977598292298,020000000a
1352726529.488392,4714287988724307598,02020300
1352726529.488739,4714287988724307598,02020100
1352726529.497456,76080666719832252,04018f0002
1352726529.514467,4793355977598292298,0100000007
1352726529.514913,3968236546060330526,010100
1352726529.514953,4793355977598292298,020000000a
1352726529.515364,4714287988724307598,02020200
1352726529.52957,4714287988724307598,02020200
1352726529.53395,8224107844554461547,0404b600477f
1352726529.534003,76080666719832252,0400010063
1352726529.546461,4793355977598292298,0100000007
1352726529.546971,3968236546060330526,010100
1352726529.547011,4793355977598292298,020000000a
1352726529.54748,4714287988724307598,02020200
1352726529.555479,4793355977598292298,0100000006
1352726529.556027,3968236546060330526,010100
1352726529.563449,4793355977598292298,0100000006
1352726529.564003,3968236546060330526,010100
1352726529.564054,4793355977598292298,020000000a
1352726529.564635,4714287988724307598,02020200
1352726529.584211,6054437152524396788,04c6001e0000303030303630353231393636000000000001000030303030303030303030303038303839323700000000000000000000000000000002000000000000000000000000000000000000000100340004000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000796f617300660000000000000000000000000000796f61730066000000000000000000000000000079006173006600000000000000000000000000000384
1352726529.584744,4793355977598292298,020063001e
1352726529.634346,5813098613768048514,0204bd0f6739
1352726529.793455,76080666719832252,04018f0002
1352726529.801717,76080666719832252,0400010063
1352726529.80187,8224107844554461547,040400000000
1352726529.819485,4793355977598292298,0100000006
1352726529.819847,3968236546060330526,010100
1352726529.822454,4793355977598292298,0100000006
1352726529.822786,3968236546060330526,010100
1352726529.825449,4793355977598292298,0100000006
1352726529.825787,3968236546060330526,010100
1352726529.828479,4793355977598292298,0100000006
1352726529.828564,4793355977598292298,0100000006
1352726529.828858,3968236546060330526,010100
1352726529.828898,4793355977598292298,020000000a
1352726529.829059,3968236546060330526,010100
1352726529.82911,4793355977598292298,020000000a
1352726529.829268,4714287988724307598,02020000
1352726529.829524,4714287988724307598,02020300
1352726529.852578,6054437152524396788,04c600000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000003000000000000000000000000000001dc000001d600004a60000000000000000000000000000000000000000000000000000000000000796f617300660000000000000000000000000000796f61730066000000000000000000000000000079006173006600000000000000000000000000000384
1352726529.939595,76080666719832252,0400300028
1352726529.939665,76080666719832252,0400300028
1352726529.939793,76080666719832252,0400300028
1352726529.939933,76080666719832252,0400300028
1352726529.940109,543629035836577730,04503030303030303030303030303033363037320000000000000000000000000000303030303036323536333539000000000000000000000000000000000000000000ec0000000000000000000000000000
1352726529.94011,76080666719832252,0400300028
1352726529.940156,76080666719832252,04044c0073
1352726529.940318,543629035836577730,045030303030303030303030303030333630373200000000000000000000000000003030303030363235363832330000000000000000000000000000000000000000119e0000000900000000000000000000
1352726529.94032,543629035836577730,04503030303030303030303030303038393836300000000000000000000000000000543939393939393939383838000000000000000000000000000000000000000000000000000000000000000000000000
1352726529.940321,543629035836577730,04503030303030303030303030303038393932360000000000000000000000000000303030303036323438353235000000000000000000000000000000000000000000000000000000000000000000000000
1352726529.940381,76080666719832252,04044c0073
1352726529.940395,76080666719832252,04044c0073
1352726529.940405,76080666719832252,04044c0073
1352726529.940642,543629035836577730,04503030303030303030303030303038393932360000000000000000000000000000303030303036323534323637000000000000000000000000000000000000000000590000000600000000000000000000
1352726529.940693,76080666719832252,04044c0073
1352726529.940844,7446953225169818945,04e60000000200000006271000000000000000000000003c000c003c000c01f4001e000401fb00050000000500e9000800000000006e000d00bf00070024003f00150005001e008c0028000a000600060006000700050000000000000000000000000000000000320000000f012c00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006d686967672073696c766961202020202020202020204e6f6e6520200000
1352726529.940866,7446953225169818945,04e60032000300000004000000000000000000000000003c000b003c000b0258001e000401fe006e0000000500e40008000000000073000f00950005000f001000150083002a001c00280017002500060009000a000a00000000000000000000000000000000003700000008000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000006b73747279206b7369657a6e69637a6b6130392020206b73747279200384
1352726529.941041,7446953225169818945,04e6001e000100000002271100000000000000000000003c000e003c000e05140032000401fb00050000000500ef0008000000000069000b009a0009000a00950015000c001e00380028000e0016001e00080008000b000000000000000000000000000c000f00380000000f02580000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000004e6f6e6520200000
1352726529.941043,7446953225169818945,04e600320003000000040000000000000000000000000046000a0046000a02ee001e000401ee005d0000000500dc0008000000000073000f00aa0007001100450014003d002300150028000f00070009000b000f000a0000000000000000000000000000000000390000000d0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000069636f6c6c2069636f6c6c20202020202020202020204e6f6e6520200000
1352726529.941223,7446953225169818945,04e60032000200000005271200000000000000000000003c000b003c000b02ee001e000401fb00050000000500e70008000000000078001100a30007000e003f00150068001e00910028000e00230006000b0007000800000000000000000000000000000000003d0000000f000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000005245445741207279616e3120202020202020202020204e6f6e6520200000
1352726530.032507,4793355977598292298,010000000a
1352726530.033246,4714287988724307598,01020100
1352726530.033296,4793355977598292298,020000000b
1352726530.037472,76080666719832252,04018f0002
1352726530.054464,76080666719832252,0400010063
1352726530.054614,8224107844554461547,0404f0004623
1352726530.083966,4714287988724307598,02020200
1352726530.106302,76080666719832252,0408d20002
1352726530.106632,6054437152524396788,04c600320000303030303630353233363935000000000001000030303030303030303030303033303036323700000000000000000000000000000005000000000000000000000000000000000000000100000004000000000000000000000000000000020000000600000050000000010000002800000000000000000000000000000000000000000000706f617000630000000000000000000000000000706f61700063000000000000000000000000000070006170006300000000000000000000000000000014
1352726530.1071,4793355977598292298,010000000a
1352726530.12751,4793355977598292298,010000000a
