755436200838405331,"[24, 8, 1104, 8, 64, 16, 168, 480, 104, 272, 264, 256, 192, 16]","['STRING', 'UNKNOWN', 'STRING', 'UNKNOWN', 'STRING', 'UNKNOWN', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'UNKNOWN']","['Request_Method', 'UNKNOWN', 'Request_URI', 'UNKNOWN', 'Request_Version', 'UNKNOWN', 'Host', 'Request_line', 'Accept', 'User-Agent', 'Accept-Language', 'Accept_Encoding', 'Connection', 'UNKNOWN']"
3683365146806073364,"[64, 8, 24, 8, 16, 16, 288, 168, 168, 232, 296, 304, 328, 96, 16]","['STRING', 'UNKNOWN', 'UINT16', 'UNKNOWN', 'STRING', 'UNKNOWN', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'UNKNOWN']","['Response_Version', 'UNKNOWN', 'Status_Code', 'UNKNOWN', 'Response_Phrase', 'UNKNOWN', 'Server', 'Content-Length', 'Response_line', 'Response_line', 'Date', 'Cache-Control', 'Content-Type', 'Response_line', 'UNKNOWN']"
1168979031728437116,"[24, 8, 1040, 8, 64, 16, 168, 480, 104, 272, 264, 256, 192, 16]","['STRING', 'UNKNOWN', 'STRING', 'UNKNOWN', 'STRING', 'UNKNOWN', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'UNKNOWN']","['Request_Method', 'UNKNOWN', 'Request_URI', 'UNKNOWN', 'Request_Version', 'UNKNOWN', 'Host', 'Request_line', 'Accept', 'User-Agent', 'Accept-Language', 'Accept_Encoding', 'Connection', 'UNKNOWN']"
5593280711783063947,"[64, 8, 24, 8, 16, 16, 288, 168, 168, 232, 296, 304, 328, 88, 16]","['STRING', 'UNKNOWN', 'UINT16', 'UNKNOWN', 'STRING', 'UNKNOWN', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'UNKNOWN']","['Response_Version', 'UNKNOWN', 'Status_Code', 'UNKNOWN', 'Response_Phrase', 'UNKNOWN', 'Server', 'Content-Length', 'Response_line', 'Response_line', 'Date', 'Cache-Control', 'Content-Type', 'Response_line', 'UNKNOWN']"
6934489585799383439,"[24, 8, 1120, 8, 64, 16, 168, 480, 104, 272, 264, 256, 192, 16]","['STRING', 'UNKNOWN', 'STRING', 'UNKNOWN', 'STRING', 'UNKNOWN', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'UNKNOWN']","['Request_Method', 'UNKNOWN', 'Request_URI', 'UNKNOWN', 'Request_Version', 'UNKNOWN', 'Host', 'Request_line', 'Accept', 'User-Agent', 'Accept-Language', 'Accept_Encoding', 'Connection', 'UNKNOWN']"
2952885462945427407,"[24, 8, 960, 8, 64, 16, 168, 480, 104, 272, 264, 256, 192, 16]","['STRING', 'UNKNOWN', 'STRING', 'UNKNOWN', 'STRING', 'UNKNOWN', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'UNKNOWN']","['Request_Method', 'UNKNOWN', 'Request_URI', 'UNKNOWN', 'Request_Version', 'UNKNOWN', 'Host', 'Request_line', 'Accept', 'User-Agent', 'Accept-Language', 'Accept_Encoding', 'Connection', 'UNKNOWN']"
4967520827627662757,"[64, 8, 24, 8, 16, 16, 192, 168, 168, 232, 296, 304, 328, 88, 16]","['STRING', 'UNKNOWN', 'UINT16', 'UNKNOWN', 'STRING', 'UNKNOWN', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'UNKNOWN']","['Response_Version', 'UNKNOWN', 'Status_Code', 'UNKNOWN', 'Response_Phrase', 'UNKNOWN', 'Server', 'Content-Length', 'Response_line', 'Response_line', 'Date', 'Cache-Control', 'Content-Type', 'Response_line', 'UNKNOWN']"
6844804193941345525,"[64, 8, 24, 8, 16, 16, 192, 168, 168, 232, 296, 304, 328, 80, 16]","['STRING', 'UNKNOWN', 'UINT16', 'UNKNOWN', 'STRING', 'UNKNOWN', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'UNKNOWN']","['Response_Version', 'UNKNOWN', 'Status_Code', 'UNKNOWN', 'Response_Phrase', 'UNKNOWN', 'Server', 'Content-Length', 'Response_line', 'Response_line', 'Date', 'Cache-Control', 'Content-Type', 'Response_line', 'UNKNOWN']"
8609067613360902364,"[24, 8, 904, 8, 64, 16, 200, 480, 104, 272, 264, 256, 192, 16]","['STRING', 'UNKNOWN', 'STRING', 'UNKNOWN', 'STRING', 'UNKNOWN', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'UNKNOWN']","['Request_Method', 'UNKNOWN', 'Request_URI', 'UNKNOWN', 'Request_Version', 'UNKNOWN', 'Host', 'Request_line', 'Accept', 'User-Agent', 'Accept-Language', 'Accept_Encoding', 'Connection', 'UNKNOWN']"
1747563156638666157,"[64, 8, 24, 8, 16, 16, 176, 80, 248, 328, 296, 176, 320, 368, 192, 112, 168, 16]","['STRING', 'UNKNOWN', 'UINT16', 'UNKNOWN', 'STRING', 'UNKNOWN', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'STRING', 'UNKNOWN']","['Response_Version', 'UNKNOWN', 'Status_Code', 'UNKNOWN', 'Response_Phrase', 'UNKNOWN', 'Response_line', 'Response_line', 'Cache-Control', 'Content-Type', 'Date', 'Response_line', 'Response_line', 'Last-Modified', 'Server', 'Response_line', 'Content-Length', 'UNKNOWN']"
