7009690600328314996,"[80, 656]","['NONE', 'NONE']","['Header', 'Parameter']"
5370388253802456453,"[96, 16, 232]","['NONE', 'NONE', 'NONE']","['Header', 'Parameter', 'Data']"
3458398457649630322,"[80, 144, 40]","['NONE', 'NONE', 'NONE']","['Header', 'Parameter', 'Data']"
740367651749983232,"[96, 16, 8]","['NONE', 'NONE', 'NONE']","['Header', 'Parameter', 'Data']"
8563135176918610733,"[80, 64]","['NONE', 'NONE']","['Header', 'Parameter']"
3872981827191651570,"[96, 64]","['NONE', 'NONE']","['Header', 'Parameter']"
1045429748964099147,"[80, 64, 64]","['NONE', 'NONE', 'NONE']","['Header', 'Parameter', 'Data']"
7160930506007502825,"[80, 96, 1744]","['NONE', 'NONE', 'NONE']","['Header', 'Parameter', 'Data']"
263885362754038783,"[80, 96, 32]","['NONE', 'NONE', 'NONE']","['Header', 'Parameter', 'Data']"
1471692232071013396,"[80, 96, 176]","['NONE', 'NONE', 'NONE']","['Header', 'Parameter', 'Data']"
6375589077741279415,"[80, 96, 320]","['NONE', 'NONE', 'NONE']","['Header', 'Parameter', 'Data']"
340889664036746774,"[80, 64, 32]","['NONE', 'NONE', 'NONE']","['Header', 'Parameter', 'Data']"
5733148120576403118,"[80, 96, 112]","['NONE', 'NONE', 'NONE']","['Header', 'Parameter', 'Data']"
4681260608257479590,"[80, 96, 416]","['NONE', 'NONE', 'NONE']","['Header', 'Parameter', 'Data']"
6158791621449120284,"[80, 96, 368]","['NONE', 'NONE', 'NONE']","['Header', 'Parameter', 'Data']"
5048158464082617478,"[80, 64, 112]","['NONE', 'NONE', 'NONE']","['Header', 'Parameter', 'Data']"
