1318569694.297459,4199069356528543216,250406ec0000026d000015700a6400c8d24243fc4ced07a400000000000000000000000000000000d242455e4c17e7f0
1318569702.092804,4199069356528543216,e30006ed000000000000003653544550d24242ae21756b0800000000000000000000000000000000d242456626aa7980
1318569702.092956,4199069356528543216,e30006ed000000000000003653544550d24242ae21756b0800000000000000000000000000000000d242456626aa7980
1318569702.093054,4199069356528543216,e30006ed000000000000003653544550d24242ae21756b0800000000000000000000000000000000d242456626aa7980
1318569702.093553,4199069356528543216,e30006ed000000000000003653544550d24242ae21756b0800000000000000000000000000000000d242456626aa7980
1318569702.093701,4199069356528543216,e30006ed000000000000003653544550d24242ae21756b0800000000000000000000000000000000d242456626aa7980
1318569702.093854,4199069356528543216,e30006ed000000000000003653544550d24242ae21756b0800000000000000000000000000000000d242456626aa7980
1318569702.093954,4199069356528543216,240306ea000001c30000119bc0790d05d2423e4413f32841d242456626aa7980d242456617f3e7efd242456617f4a75d
1318569702.094154,4199069356528543216,240306ea000001c30000119bc0790d05d2423e4413f32841d242456626aa7980d242456617f3e7efd242456617f4a75d
1318569702.094251,4199069356528543216,240306ea000001c30000119bc0790d05d2423e4413f32841d242456626aa7980d242456617f3e7efd242456617f4a75d
1318569702.096199,4199069356528543216,240306ea000001c30000119bc0790d05d2423e4413f32841d242456626aa7980d242456617f3e7efd242456617f4a75d
1318569702.096349,4199069356528543216,240306ea000001c30000119bc0790d05d2423e4413f32841d242456626aa7980d242456617f3e7efd242456617f4a75d
1318569702.096497,4199069356528543216,240306ea000001c30000119bc0790d05d2423e4413f32841d242456626aa7980d242456617f3e7efd242456617f4a75d
1318569702.95135,4199069356528543216,250406f00000024200001a330a6400c8d2423e16f3d3e58700000000000000000000000000000000d2424566f37f46ac
1318569704.096592,4199069356528543216,e30006ed000000000000003853544550d24242ae21756b08d242456617f4a75dd242456627ad71ebd2424568282d2a18
1318569704.096743,4199069356528543216,e30006ed000000000000003853544550d24242ae21756b08d242456617f4a75dd242456627ad71ebd2424568282d2a18
1318569704.09689,4199069356528543216,e30006ed000000000000003853544550d24242ae21756b08d242456617f4a75dd242456627ad71ebd2424568282d2a18
1318569704.099435,4199069356528543216,e30006ed000000000000003853544550d24242ae21756b08d242456617f4a75dd242456627ad71ebd2424568282d2a18
1318569704.099535,4199069356528543216,e30006ed000000000000003853544550d24242ae21756b08d242456617f4a75dd242456627ad71ebd2424568282d2a18
1318569704.099736,4199069356528543216,e30006ed000000000000003853544550d24242ae21756b08d242456617f4a75dd242456627ad71ebd2424568282d2a18
1318569704.099838,4199069356528543216,240306ea000001c30000119dc0790d05d2423e4413f32841d2424568282d2a18d242456819714fefd24245681972092f
1318569704.099985,4199069356528543216,240306ea000001c30000119dc0790d05d2423e4413f32841d2424568282d2a18d242456819714fefd24245681972092f
1318569704.100085,4199069356528543216,240306ea000001c30000119dc0790d05d2423e4413f32841d2424568282d2a18d242456819714fefd24245681972092f
1318569704.102084,4199069356528543216,240306ea000001c30000119dc0790d05d2423e4413f32841d2424568282d2a18d242456819714fefd24245681972092f
1318569704.102231,4199069356528543216,240306ea000001c30000119dc0790d05d2423e4413f32841d2424568282d2a18d242456819714fefd24245681972092f
1318569704.102383,4199069356528543216,240306ea000001c30000119dc0790d05d2423e4413f32841d2424568282d2a18d242456819714fefd24245681972092f
1318569704.757297,4199069356528543216,19050afa00000a4900002496ac120102d242417844e2f52dd2424168c1034e5ed2424168c3dcaec2d2424568c4e2f52d
1318569704.757598,4199069356528543216,19050afa00000a4900002496ac120102d242417844e2f52dd2424168c1034e5ed2424168c3dcaec2d2424568c4e2f52d
1318569704.758096,4199069356528543216,19040aec0000024900001a2e0a6400c8d2423feb522720e4d2424568c4e2f52dd2424568c1eb828fd2424568c1efa51e
1318569704.758296,4199069356528543216,19040aec0000024900001a2e0a6400c8d2423feb522720e4d2424568c4e2f52dd2424568c1eb828fd2424568c1efa51e
1318569706.088448,4199069356528543216,e30006ed000000000000003953544550d24242ae21756b08d24245681972092fd242456829b9dfd1d242456a26a31340
1318569706.088547,4199069356528543216,e30006ed000000000000003953544550d24242ae21756b08d24245681972092fd242456829b9dfd1d242456a26a31340
1318569706.088695,4199069356528543216,e30006ed000000000000003953544550d24242ae21756b08d24245681972092fd242456829b9dfd1d242456a26a31340
1318569706.090745,4199069356528543216,e30006ed000000000000003953544550d24242ae21756b08d24245681972092fd242456829b9dfd1d242456a26a31340
1318569706.093141,4199069356528543216,e30006ed000000000000003953544550d24242ae21756b08d24245681972092fd242456829b9dfd1d242456a26a31340
1318569706.09329,4199069356528543216,e30006ed000000000000003953544550d24242ae21756b08d24245681972092fd242456829b9dfd1d242456a26a31340
1318569706.09339,4199069356528543216,240306ea000001c30000119fc0790d05d2423e4413f32841d242456a26a31340d242456a17c9ecedd242456a17caaa5e
1318569706.093891,4199069356528543216,240306ea000001c30000119fc0790d05d2423e4413f32841d242456a26a31340d242456a17c9ecedd242456a17caaa5e
1318569706.093989,4199069356528543216,240306ea000001c30000119fc0790d05d2423e4413f32841d242456a26a31340d242456a17c9ecedd242456a17caaa5e
1318569706.096086,4199069356528543216,240306ea000001c30000119fc0790d05d2423e4413f32841d242456a26a31340d242456a17c9ecedd242456a17caaa5e
1318569706.096185,4199069356528543216,240306ea000001c30000119fc0790d05d2423e4413f32841d242456a26a31340d242456a17c9ecedd242456a17caaa5e
1318569706.096285,4199069356528543216,240306ea000001c30000119fc0790d05d2423e4413f32841d242456a26a31340d242456a17c9ecedd242456a17caaa5e
1318569708.092435,4199069356528543216,e30006ed000000000000003b53544550d24242ae21756b08d242456a17caaa5ed242456a28c03751d242456c282f66db
1318569708.092582,4199069356528543216,e30006ed000000000000003b53544550d24242ae21756b08d242456a17caaa5ed242456a28c03751d242456c282f66db
1318569708.092783,4199069356528543216,e30006ed000000000000003b53544550d24242ae21756b08d242456a17caaa5ed242456a28c03751d242456c282f66db
1318569708.101271,4199069356528543216,e30006ed000000000000003b53544550d24242ae21756b08d242456a17caaa5ed242456a28c03751d242456c282f66db
1318569708.101418,4199069356528543216,e30006ed000000000000003b53544550d24242ae21756b08d242456a17caaa5ed242456a28c03751d242456c282f66db
